,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
5269,"Fortunately, nothing he licked left him with anything more than a bad taste in his mouth.",Onneksi hän ei licked jättänyt hänelle mitään muuta kuin huonon maun suustaan.,Onneksi mikään hänen nuolemansa ei jättänyt hänelle muuta pahan maun suuhun.,-0.577185473278206,22.0,1,0.607060432434082,0.5966880321502686,0.6023520231246948,0.23684210526315788,7.25941579615643e-155,0.5217391254442345,0.5,0.5454545454545454,0.09523809024943337,0.09090909090909091,0.1,0.5217391254442345,0.5,0.5454545454545454
5169,Treats magazine is partnering with photographer David Bellemere to launch a 1970s' Pirelli-inspired calendar for 2017.,"Pitää sanomalehti partnering with valokuvaaja David Bellemere käynnistämään 1970-luvun ""Pirelli-keskeisen kalenteri vuodelle 2017.",Treats-aikakauslehti tekee yhteistyötä valokuvaaja David Bellemeren kanssa julkaistakseen 1970-luvun Pirellin inspiroiman kalenterin vuodelle 2017.,0.115291707584633,64.0,1,0.48052534461021423,0.4967051148414612,0.48921462893486023,0.20408163265306123,6.738669793199708e-155,0.3703703653772291,0.38461538461538464,0.35714285714285715,0.15999999500800016,0.16666666666666666,0.15384615384615385,0.3703703653772291,0.38461538461538464,0.35714285714285715
4086,But Mr. Rodriguez said he also wanted to experiment.,"Rodriguez totesi kuitenkin myös, että hän haluaisi kokeilla.","Mutta Rodriguez sanoi, että hän halusi myös kokeilla.",1.2152349732089198,82.0,1,0.7326602339744568,0.7662605047225952,0.749649167060852,0.4339622641509434,9.826485076266375e-155,0.4999999950000001,0.5,0.5,0.14285713785714302,0.14285714285714285,0.14285714285714285,0.4999999950000001,0.5,0.5
6575,"At the same time, Adraina Ugarte, who is familiar from the TV series The Time in Between (2013-2014), rises to the role of the other leading lady: Julieta as a young teacher.","Samaan aikaan, Adraina Ugarte, joka on tuttu tv-sarjasta Aiasta in between (2013-2014), nousee roolille muun johtavan ladyn: nuorena opettajana Julieta.","Samalla toiseen naispääosaan nousee Julietaa nuorena opettajana esittävä Adraina Ugarte, tv-tuttu sarjasta Ommelten välinen aika (2013-2014).",-0.4168851508322071,35.0,2,0.4584181606769562,0.46603333950042725,0.46288198232650757,0.22695035460992907,7.1062036364116095e-155,0.2777777728395062,0.25,0.3125,0.11764705389273376,0.10526315789473684,0.13333333333333333,0.16666666172839517,0.15,0.1875
2555,"Professor Carole Longson, director at the NICE health technology evaluation centre, said: ""Despite the availability of effective secondary prevention treatments, as many as a quarter of people who have had a heart attack go on to have another heart attack or stroke - often with devastating consequences.""","Professori Carole Loongson, johtaja NICE terveysteknologian arviointikeskus, sanoi: ""Vaikka jälkiehkäisyn saatavuus tehokkaita hoitoja, jopa neljäsosa ihmisistä, joilla on ollut sydänkohtaus jatkua vielä sydänkohtaus tai aivohalvaus - usein tuhoisin seurauksin"".","Professori Carole Longson, NICE:n terveysteknologian arviointikeskuksen johtaja, sanoi: ”Huolimatta tehokkaiden etenemistä ehkäisevien hoitojen saatavuudesta, jopa neljännes sydänkohtauksen saaneista ihmisistä saavat myöhemmin toisen sydänkohtauksen tai aivohalvauksen, joiden seuraukset ovat usein tuhoisia.”",0.145455289675306,51.0,1,0.5448855757713318,0.569941520690918,0.5578866600990295,0.10032362459546926,4.724695487310005e-155,0.233333328338889,0.2413793103448276,0.22580645161290322,0.03448275362663568,0.03571428571428571,0.03333333333333333,0.241379305350773,0.25,0.23333333333333334
453,Two of the tents were smaller.,Kaksi teltoista oli pienempiä.,Kaksi teltoista oli pienempiä.,1.36187572111422,100.0,1,1.0000003576278687,1.0000003576278687,1.0000003576278687,0.5,1.0547686614863434e-154,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0
3564,"Dettori sprays champagne after a double at Newmarket takes him to 3,000 wins",Dettori sumut samppanja takana tupla päin Newmarket tulee hän kohti 3 000 voitot,"Dettori suihkuttaa samppanjaa sen jälkeen, kun kaksoisvoiton jälkeen hänellä on yhteensä 3000 voittoa",-1.3383685912973202,6.0,1,0.21012775599956512,0.2736636996269226,0.2422781139612198,0.2079207920792079,6.801758001396059e-155,0.07692307192307725,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307192307725,0.07692307692307693,0.07692307692307693
843,"At a Clinton rally last week in Omaha, Nebraska, Buffett, whose Berkshire Hathaway conglomerate is based there, challenged Trump to meet and exchange tax returns.","Clinton ralli viime viikolla Omaha, Nebraska Buffett, jonka Berkshire Hathaway monialayritys perustuu olemassa, haastoi Trump vaihdannan ja veroilmoitukset.","Clintonin kokouksessa Nebraskan Omahassa viime viikolla Buffett, jonka Berkshire Hathaway -konglomeraatti sijaitsee siellä, haastoi Trumpin tapaamaan ja vaihtamaan veroilmoituksia.",-1.23517430707243,25.0,1,0.5042146444320679,0.5300256013870239,0.517636775970459,0.16111111111111112,5.9873543543739935e-155,0.4324324274360848,0.4444444444444444,0.42105263157894735,0.2285714235755103,0.23529411764705882,0.2222222222222222,0.4324324274360848,0.4444444444444444,0.42105263157894735
1536,I started playing volleyball in Elimäen NMKY's E girls when I was nine.,"Aloin pelata volleyball in Elimäen NMKY:n E tytöt, kun olin yhdeksän.",Aloitin lentopallon 9-vuotiaana Elimäen NMKY:n E-tytöissä.,-0.646509634016784,42.0,1,0.5164380073547363,0.3990170955657959,0.4566938877105713,0.41379310344827586,9.595416704413162e-155,0.23529411307958487,0.18181818181818182,0.3333333333333333,0.13333332888888905,0.1,0.2,0.23529411307958487,0.18181818181818182,0.3333333333333333
4527,"""It was not a popular addition to the dinner table,"" Mr. Coe said.","""Se ei ollut suosittu lisä illallispöytään"", Me Coe sanoi.","”Se ei ollut suosittu lisä päivällispöytään”, Coe sanoi.",1.1490724062431,87.0,1,0.5869275331497192,0.59660404920578,0.5922585129737854,0.32142857142857145,8.456963471974184e-155,0.7058823479584776,0.6666666666666666,0.75,0.5333333283555556,0.5,0.5714285714285714,0.7058823479584776,0.6666666666666666,0.75
4188,Anne Jumppanen has played in almost every floorball world championships since 2003.,Anne Jumppanus on osallistunut lähes kaikissa maailmanmestaruuskilpailuissa vuodesta 2003 lähtien.,Anne Jumppanen on pelannut lähes kaikissa salibandyn MM-kisoissa vuodesta 2003 alkaen.,1.20013666693464,75.0,1,0.6263008117675781,0.6053830981254578,0.6162646412849426,0.26744186046511625,7.714129195129227e-155,0.5714285664399092,0.6,0.5454545454545454,0.21052631080332423,0.2222222222222222,0.2,0.5714285664399092,0.6,0.5454545454545454
6083,I was so hung-over!,Olin niin!,Olin niin kankkusessa!,-0.4307526500680179,26.0,1,0.553360104560852,0.8012902736663818,0.6709102988243103,0.2727272727272727,7.789982830837433e-155,0.39999999520000007,0.5,0.3333333333333333,0.0,0.0,0.0,0.39999999520000007,0.5,0.3333333333333333
6235,That would be the same as Hoy's.,Tuo olisi sama kuin Hoyin.,Se olisi sama kuin Hoylla.,0.0723621792857048,49.0,1,0.8114446401596069,0.8114696145057678,0.8116894960403442,0.5,1.0547686614863434e-154,0.5999999950000001,0.6,0.6,0.4999999950000001,0.5,0.5,0.5999999950000001,0.6,0.6
5835,These numbers make this species to be the longest lived vertebrate in the modern world.,Nämä luvut tekevät tämän lajin pisimpään nykymaailmassa nykymaailmassa nykymaailmassa.,Luvut tekevät lajista nykymaailman pitkäikäisimmän selkärankaisen.,-0.6017600372576789,23.0,1,0.4372575879096985,0.43648436665534973,0.4375648498535156,0.25757575757575757,7.570502524714002e-155,0.1333333285333335,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.1538461488757398,0.14285714285714285,0.16666666666666666
955,"""There were concerns that... state institutions had turned a blind eye to such behaviour because of ""politically correct"" over-sensitivities about ethnicity and religion.""","""Oli huolissaan että... valtionlaitosten oli sormien tällaista menettelyä""poliittisesti korrektia""yli suhtautumista etnisyyden ja uskonnon vuoksi.""","”Esitettiin huolia siitä, että...valtion instituutiot olivat jättäneet huomiotta tällaisen käytöksen ’poliittisesti korrektin’ rotuun ja uskontoon liittyvän yliherkkyyden vuoksi.”",0.437827731233709,59.0,1,0.3690613806247711,0.4212375581264496,0.39555221796035767,0.11731843575418995,5.109228753125189e-155,0.1714285665306124,0.2,0.15,0.0,0.0,0.0,0.1714285665306124,0.2,0.15
2513,"Within days, Pokémon Go had more users than Tinder and nearly as many as Twitter.","Muutamassa päivässä, Pokémon Go oli enemmän käyttäjiä kuin Tinder ja lähes yhtä monta kuin Twitterissä.",Vain päivissä Pokémon Golla oli käyttäjiä enemmän kuin Tinderillä ja lähes yhtä paljon kuin Twitterillä.,0.912932948766115,72.0,1,0.7837454080581665,0.7553384900093079,0.7697387337684631,0.25,7.458340731200295e-155,0.5999999950000001,0.6,0.6,0.14285713785714302,0.14285714285714285,0.14285714285714285,0.4999999950000001,0.5,0.5
571,The report even suggests putting indelible ink on a person's fingers as they cast their ballot to prevent anyone being able to vote twice.,"Mietinnössä esitetään jopa, asettaa lähtemättömästi ihmisen sormien, koska he äänensä äänestyksessä estää mahdollisuus äänestää toista kertaa.","Raportissa jopa ehdotetaan, että äänestävän henkilön sormeen laitettaisiin häviämätöntä mustetta, jotta kukaan ei voisi äänestää kahteen kertaan.",0.184546375002943,66.0,1,0.38547438383102417,0.36279556155204773,0.3748391270637512,0.14482758620689656,5.676725077539634e-155,0.06060605561065239,0.0625,0.058823529411764705,0.0,0.0,0.0,0.06060605561065239,0.0625,0.058823529411764705
6554,But remember that the safest way out of any mugging - if you're not a Krav Maga grandmaster - is to hand over your cash.,"Mutta muista/muistakaa, että turvallisin keino mistakin tahansa päällekarkauksesta - jos sinä et ole Krav Maga grandmaster - on siirtää käteisensi.","Mutta muista, että jos et ole Krav Magan suurmestari, turvallisin tapa pois ryöstötilanteesta on luopua rahoistasi.",-0.247711621055283,31.0,1,0.46363121271133423,0.3485717177391052,0.40515631437301636,0.19130434782608696,6.524310717360073e-155,0.4444444395061729,0.4,0.5,0.11764705389273376,0.10526315789473684,0.13333333333333333,0.3999999950367347,0.3684210526315789,0.4375
5233,"The artist Molly Crabapple wrote on Twitter, ""New York is change, I know, but still, can't believe CBGB's is dead and the Chelsea Hotel is gutted and Verb is now a soap shop.""","Taiteilija Molly Crabapple kirjoitti Twitterissä: ""New York on muutos, tiedän, mutta silti, ei voi uskoa CBGB 's on kuollut, ja Chelsea Hotel on perattu ja verbi on nyt saippua kaupassa"".","Artisti Molly Crabapple kirjoitti Twitterissä: ”New York on muutosta, tiedän, mutta en siltikään voi uskoa, että CBGB on kuollut ja Chelsea Hotel on musertunut ja Verb on nykyään saippuakauppa.”",0.108908734480505,50.0,1,0.6607117056846619,0.664740264415741,0.6631401181221008,0.17010309278350516,6.1521699017809615e-155,0.5666666616666667,0.5666666666666667,0.5666666666666667,0.27586206396551727,0.27586206896551724,0.27586206896551724,0.4999999950000001,0.5,0.5
5461,"Since the rate of growth is slow, only about a centimetre a year according to monitoring, the adult specimens must have lived a long life.","Koska kasvuvauhti on hidasta, vain noin sentin vuosi seurannan mukaan, aikuiset yksilöt on elänyt pitkään.","Koska kasvutahti on hidas, seurantojen mukaan vain noin senttimetrin vuodessa, aikuiset yksilöt ovat väkisinkin eläneet jo pitkään.",0.401281176038909,58.0,1,0.6448233723640442,0.7255265712738037,0.6848458647727966,0.17557251908396945,6.250294572946146e-155,0.43749999501953124,0.4666666666666667,0.4117647058823529,0.13333332835555575,0.14285714285714285,0.125,0.4516128982726327,0.5,0.4117647058823529
4611,The wish of the family of the woman murdered in Loviisa: All the possible donations for police dogs,Toiveen naisen perhe murhattiin Loviisassa: kaikki mahdolliset lahjoitukset poliisikoirille,Loviisassa murhatun naisen perheen toive: Uhrin muistamiset poliisikoirien hyväksi,-0.196354295797765,55.0,2,0.46573540568351746,0.4529600441455841,0.4599933326244354,0.21951219512195122,6.988782776631519e-155,0.11111110611111134,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.11111110611111134,0.1111111111111111,0.1111111111111111
625,"Behind every rowing gold is a battalion of willing hands contributing the incremental gains that make the difference, and no hands were more instrumental than those of a coach who 30 months ago did not know whether he would live to see this day when diagnosed with cancer.","Takana jokainen soutu kultaa ei pataljoonan kädet edistää vähitellen voittoja, jotka tekevät eron, ja ilman käsiä oli instrumentaali kuin ne valmentaja, joka 30 kuukautta sitten ei tiedä, onko hän eläisi näe tätä päivää kun diagnosoitu syöpä.","Jokaisen soutukullan taustalla on ryhmä avuliaita käsipareja, jotka edistävät vähitellen niitä asioita, joilla on merkitystä. Eikä yksikään käsipari ollut yhtä olennainen kuin valmentajan, joka ei 30 kuukautta sitten syöpädiagnoosin saatuaan tiennyt, eläisikö hän tähän päivään asti.",-0.439289593441502,35.0,1,0.36931145191192627,0.4027530252933502,0.38664817810058594,0.09187279151943463,4.521324437794465e-155,0.24999999500000009,0.25,0.25,0.05714285214285758,0.05714285714285714,0.05714285714285714,0.19999999500000015,0.2,0.2
1142,"It may be some consolation to GB - but probably not - that at least one Briton will have a gold medal around his neck tomorrow: Fiji's head coach is Ben Ryan, the former England boss from Wimbledon.","Saattaa olla hieman lohduttaa GB - mutta ehkä - ainakin yhden britin on noin kultamitali kaulassa huomenna: Fiji pään valmentaja on Ben Ryan, entinen Englannin Boss from Wimbledonin.","Isoa-Britanniaa voi ehkä - mutta luultavasti ei - lohduttaa se, että ainakin yhdellä britillä on huomenna kultamitali kaulassaan: Fidin päävalmentaja on Ben Ryan, Englannin entinen pomo Wimbledonista.",-0.7503916351442499,39.0,1,0.49795424938201904,0.5938922762870789,0.5454023480415344,0.155,5.872703364453524e-155,0.47272726772892565,0.4642857142857143,0.48148148148148145,0.15094339122819525,0.14814814814814814,0.15384615384615385,0.3137254851980008,0.3076923076923077,0.32
997,"Treats says nude calendar for 'women, as well as men'","Kohtelee sanoo alaston kalenterin ""naiset sekä miehet""","Treats sanoo, että alastonkalenteri on ”naisille samoin kuin miehille”",0.0806643738754774,63.0,1,0.3056756258010864,0.37643760442733765,0.34121909737586975,0.2,6.6709427497276e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,The water samples collected from the official beaches in Oulu region meet the quality demands set for swim water.,Oulun alueella kerätyt veden näytteet täyttävät uimavedelle asetetut laatuvaatimukset.,Oulun seudun virallisilta uimarannoilta otetut vesinäytteet täyttävät uimavedelle asetetut laatuvaatimukset.,1.37745136262304,94.0,1,0.6929199695587158,0.7668538093566895,0.7296299934387207,0.16666666666666666,6.08970970641905e-155,0.5263157844875347,0.5555555555555556,0.5,0.35294117148788934,0.375,0.3333333333333333,0.5263157844875347,0.5555555555555556,0.5
2892,A new way to protect the nature - buy a right to a piece of land,Uusi tapa suojella luontoa - osta oikeus tontin,Uusi tapa suojella luontoa - hanki oikeus maa-alueeseen,-0.220010262272699,41.0,1,0.5151171088218689,0.573205292224884,0.5443277359008789,0.2727272727272727,7.789982830837433e-155,0.749999995,0.75,0.75,0.5714285664285715,0.5714285714285714,0.5714285714285714,0.749999995,0.75,0.75
736,Imagine eating enough peanuts to serve as your dinner.,"Kuvittele, syö tarpeeksi pähkinöitä palvelemaan illallista.","Kuvittele syöväsi niin paljon maapähkinöitä, että ne muodostaisivat päivällisesi.",-0.577185473278206,22.0,1,0.35091662406921387,0.43418025970458984,0.39242056012153625,0.24691358024691357,7.4121586108084085e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
